"ID","Path","Command","Target"
"367612461234","/press/travel-leisure-names-xero-shoes-z-trail-the-best-lightweight-hiking-sandal","MERGE","/blogs/press-blog/travel-leisure-names-xero-shoes-z-trail-the-best-lightweight-hiking-sandal"
"367612494002","/press/usa-today-recommends-hfs-activewear","MERGE","/blogs/press-blog/usa-today-recommends-hfs-activewear"
"367612526770","/shop/clearance/prio-neo-men-clearance","MERGE","/products/prio-neo-men-clearance"
"367612559538","/foot-health/comfy-cushioned-shoes-can-cause-injuries","MERGE","/blogs/blog/comfy-cushioned-shoes-can-cause-injuries"
"367612592306","/xero-shoes-news/gift-guide-outdoor-enthusiasts","MERGE","/blogs/blog/gift-guide-outdoor-enthusiasts"
"367612625074","/shop/uncategorized/shoe-goo","MERGE","/products/shoe-goo"
"367612657842","/huaraches/can-you-really-run","MERGE","/blogs/blog/can-you-really-run"
"367612690610","/natural-movement/fitness-for-busy-dads-finding-balance-and-health","MERGE","/blogs/blog/fitness-for-busy-dads-finding-balance-and-health"
"367612723378","/shop/born-to-run-favorite-shoes/born-to-run-2-book","MERGE","/products/born-to-run-2-book"
"367612756146","/news/wired-magazine-review","MERGE","/blogs/blog/wired-magazine-review"
"367612788914","/born-to-run-reboot","MERGE","/pages/born-to-run-reboot"
"367612821682","/shop?gc_id=2086040558&oexgads=xeroshoesprim1446&xeroshoesmain_mqcoeg=2086040558.80871249550.486776329327.g","MERGE","/"
"367612854450","/shop/product-category/so-long-2024","MERGE","/collections/so-long-2024"
"367612887218","/shop/shoes/dillon-leather-women?attribute_pa_style=black","MERGE","/products/dillon-leather-women"
"367612919986","/terms","MERGE","/pages/terms"
"367612952754","/shop/shoes/dillon-women?attribute_pa_style=white","MERGE","/products/dillon-women"
"367612985522","/shop/page/10?soc=6137f991bbddbd510706f682&soi=0&sos=a1adee2650964ba289b669371572384a&triggered_email_campaign_id=6137f991bbddbd510706f682&triggered_email_index=0&wcse=1","MERGE","/"
"367613018290","/shop/ipari/hana","MERGE","/products/hana"
"367613051058","/shop/product-category/clearance-womens/page/2","MERGE","/collections/clearance-womens?page=2"
"367613083826","/shop/shoes/mesa-trail-men?attribute_pa_style=fallen-rock-black","MERGE","/products/mesa-trail-men"
"367613116594","/shop/product-category/fall-winter-2024","MERGE","/collections/fall-winter-2024"
"367613149362","/shop/shoes/forza-runner-men:","MERGE","/products/forza-runner-men"
"367613182130","/shop/product-category/diy-kits?add-to-cart=19","MERGE","/collections/diy-kits"
"367613214898","/my-account/orders/4","MERGE","/account"
"367613247666","/shop/shoes/forza-trainer-women?attribute_pa_style=tibetan-red-gum","MERGE","/products/forza-trainer-women"
"367613280434","/shop/product-category/so-long-2024/page/7?fbclid=IwZXh0bgNhZW0CMTEAAR0qmgaoO_SRHwv8EiIO7118MeNUJsQcDflrzFq52i02rqkbOD8S9I4eaKk_aem_DxLONbh9wlCrYRtO4MA3UA","MERGE","/collections/so-long-2024?page=7"
"367613313202","/my-account/edit-address","MERGE","/account"
"367613345970","/my-account/orders/3","MERGE","/account"
"367613378738","/shop/page/10?gc_id=6691448373&oexgads=xeroshoesprim1446&xeroshoesmain1446_mqcoeg=6691448373.80722292818.387664117805.g","MERGE","/"
